Station Name,City,State,Date,AQI,Treated
"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,-4,101,0
"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,-4,178,0
"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,-4,152,0
"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,-4,145,0
"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,-4,169,0
"New Collectorate, Baghpat - UPPCB",Baghpat,Uttar Pradesh,-4,203,0
"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,-4,232,0
"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,-4,96,0
"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,-4,205,0
"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,-4,276,0
"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,-4,100,0
"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,-4,81,0
"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-4,372,0
"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-4,392,0
"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-4,294,0
"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,-4,381,0
"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,-4,162,0
"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,-4,247,0
"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,-4,305,0
"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,-4,348,0
"Shivaji Nagar, Jhansi - UPPCB",Jhansi,Uttar Pradesh,-4,110,0
"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-4,174,0
"IITK, Kanpur - IITK",Kanpur,Uttar Pradesh,-4,203,0
"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-4,198,0
"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,-4,181,0
"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,-4,203,0
"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-4,186,0
"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-4,203,0
"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,-4,328,0
"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,-4,186,0
"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,-4,305,0
"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,-4,272,0
"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,-4,217,0
"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,-4,203,0
"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,-4,368,0
"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,171,0
"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,180,0
"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,195,0
"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,127,0
"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,158,0
"Lajpat Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,203,0
"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,-4,147,0
"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,Uttar Pradesh,-4,262,0
"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,-4,203,0
"Sector - 62, Noida - IMD",Noida,Uttar Pradesh,-4,376,0
"Sector-1, Noida - UPPCB",Noida,Uttar Pradesh,-4,332,0
"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,-4,349,0
"Jhunsi, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-4,129,0
"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-4,84,0
"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,-4,84,0
"Ardhali Bazar, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-4,84,0
"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-4,90,0
"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-4,45,0
"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,-4,103,0
"Omex Eternity, Vrindavan - UPPCB",Vrindavan,Uttar Pradesh,-4,133,0
"Doon University, Dehradun - UKPCB",Dehradun,Uttarakhand,-4,289,0
"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,Uttarakhand,-4,207,0
"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,Uttarakhand,-4,140,0
"Asansol Court Area, Asansol - WBPCB",Asansol,West Bengal,-4,304,0
"Evelyn Lodge, Asansol - WBPCB",Asansol,West Bengal,-4,228,0
"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,-4,214,0
"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,West Bengal,-4,228,0
"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,-4,294,0
"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,-4,228,0
"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,West Bengal,-4,228,0
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",Durgapur,West Bengal,-4,301,0
"Priyambada Housing Estate, Haldia - WBPCB",Haldia,West Bengal,-4,195,0
"Belur Math, Howrah - WBPCB",Howrah,West Bengal,-4,226,0
"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,-4,283,0
"Dasnagar, Howrah - WBPCB",Howrah,West Bengal,-4,286,0
"Ghusuri, Howrah - WBPCB",Howrah,West Bengal,-4,297,0
"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,-4,271,0
"Ballygunge, Kolkata - WBPCB",Kolkata,West Bengal,-4,243,0
"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,-4,195,0
"Fort William, Kolkata - WBPCB",Kolkata,West Bengal,-4,204,0
"Jadavpur, Kolkata - WBPCB",Kolkata,West Bengal,-4,192,0
"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,West Bengal,-4,138,0
"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,West Bengal,-4,155,0
"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,-4,228,0
"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,West Bengal,-4,91,0
"Secretariat, Amaravati - APPCB",Amaravati,Andhra Pradesh,-3,85,0
"Gulzarpet, Anantapur - APPCB",Anantapur,Andhra Pradesh,-3,32,0
"Gangineni Cheruvu, Chittoor - APPCB",Chittoor,Andhra Pradesh,-3,58,0
"Yerramukkapalli, Kadapa - APPCB",Kadapa,Andhra Pradesh,-3,59,0
"Anand Kala Kshetram, Rajamahendravaram - APPCB",Rajamahendravaram,Andhra Pradesh,-3,89,0
"Tirumala, Tirupati - APPCB",Tirupati,Andhra Pradesh,-3,24,0
"Vaikuntapuram, Tirupati - APPCB",Tirupati,Andhra Pradesh,-3,57,0
"HB Colony, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-3,59,0
"Kanuru, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-3,66,0
"Rajiv Gandhi Park, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-3,97,0
"Rajiv Nagar, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,-3,87,0
"GVM Corporation, Visakhapatnam - APPCB",Visakhapatnam,Andhra Pradesh,-3,164,0
"Naharlagun, Naharlagun - APSPCB",Naharlagun,Arunachal Pradesh,-3,51,0
"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,-3,268,0
"IITG, Guwahati - PCBA",Guwahati,Assam,-3,88,0
"LGBI Airport, Guwahati - PCBA",Guwahati,Assam,-3,45,0
"Pan Bazaar, Guwahati - PCBA",Guwahati,Assam,-3,69,0
"Railway Colony, Guwahati - PCBA",Guwahati,Assam,-3,120,0
"Christianpatty, Nagaon - PCBA",Nagaon,Assam,-3,30,0
"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,-3,67,0
"Tarapur, Silchar - PCBA",Silchar,Assam,-3,48,0
"Girls College, Sivasagar - PCBA",Sivasagar,Assam,-3,60,0
"Kharahiya Basti, Araria - BSPCB",Araria,Bihar,-3,198,0
"New DM Office, Arrah - BSPCB",Arrah,Bihar,-3,81,0
"Gurdeo Nagar, Aurangabad - BSPCB",Aurangabad,Bihar,-3,122,0
"Lohiyanagar, Begusarai - BSPCB (Formerly known as DRCC Anandpur)",Begusarai,Bihar,-3,167,0
"Kamalnath Nagar, Bettiah - BSPCB",Bettiah,Bihar,-3,198,0
"DM Office_Kachari Chowk, Bhagalpur - BSPCB",Bhagalpur,Bihar,-3,137,0
"Mayaganj, Bhagalpur - BSPCB",Bhagalpur,Bihar,-3,182,0
"D M Colony, Bihar Sharif - BSPCB",Bihar Sharif,Bihar,-3,137,0
"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",Buxar,Bihar,-3,216,0
"Darshan Nagar, Chhapra - BSPCB",Chhapra,Bihar,-3,198,0
"Town Hall - Lal Bagh, Darbhanga - BSPCB",Darbhanga,Bihar,-3,198,0
"Collectorate, Gaya - BSPCB",Gaya,Bihar,-3,170,0
"Kareemganj, Gaya - BSPCB",Gaya,Bihar,-3,260,0
"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,-3,63,0
"Industrial Area, Hajipur - BSPCB",Hajipur,Bihar,-3,304,0
"Mirchaibari, Katihar - BSPCB",Katihar,Bihar,-3,310,0
"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,-3,211,0
"Forest Rest House, Manguraha - BSPCB",Manguraha,Bihar,-3,142,0
"Gandak Colony, Motihari - BSPCB",Motihari,Bihar,-3,168,0
"Town Hall, Munger - BSPCB",Munger,Bihar,-3,202,0
"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-3,221,0
"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-3,164,0
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,-3,190,0
"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,-3,193,0
"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,-3,170,0
"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,-3,241,0
"Muradpur, Patna - BSPCB",Patna,Bihar,-3,204,0
"Rajbansi Nagar, Patna - BSPCB",Patna,Bihar,-3,236,0
"Samanpura, Patna - BSPCB",Patna,Bihar,-3,344,0
"Mariam Nagar, Purnia - BSPCB",Purnia,Bihar,-3,198,0
"Dangi Tola, Rajgir - BSPCB",Rajgir,Bihar,-3,211,0
"Police Line, Saharsa - BSPCB",Saharsa,Bihar,-3,316,0
"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,Bihar,-3,205,0
"Dada Peer, Sasaram - BSPCB",Sasaram,Bihar,-3,146,0
"Chitragupta Nagar, Siwan - BSPCB",Siwan,Bihar,-3,235,0
"Sector 22, Chandigarh - CPCC",Chandigarh,Chandigarh,-3,301,0
"Sector-25, Chandigarh - CPCC",Chandigarh,Chandigarh,-3,358,0
"Sector-53, Chandigarh - CPCC",Chandigarh,Chandigarh,-3,293,0
"32Bungalows, Bhilai - CECB",Bhilai,Chhattisgarh,-3,117,0
"Civic Center, Bhilai - Bhilai Steel Plant",Bhilai,Chhattisgarh,-3,95,0
"Hathkhoj, Bhilai - CECB",Bhilai,Chhattisgarh,-3,133,0
"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,-3,71,0
"Nawapara SECL Colony, Chhal - CECB",Chhal,Chhattisgarh,-3,53,0
"Rampur, Korba - CECB",Korba,Chhattisgarh,-3,88,0
"Urja Nagar, Korba - CECB",Korba,Chhattisgarh,-3,51,0
"OP Jindal School, Kunjemura - CECB",Kunjemura,Chhattisgarh,-3,97,0
"Govt. Higher Secondary School, Milupara - CECB",Milupara,Chhattisgarh,-3,64,0
"AIIMS, Raipur - CECB",Raipur,Chhattisgarh,-3,87,0
"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,-3,78,0
"Krishak Nagar, Raipur - CECB",Raipur,Chhattisgarh,-3,73,0
"Siltara Phase-II, Raipur - CECB",Raipur,Chhattisgarh,-3,139,0
"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,Chhattisgarh,-3,88,0
"Alipur, Delhi - DPCC",Delhi,Delhi,-3,433,1
"Anand Vihar, Delhi - DPCC",Delhi,Delhi,-3,468,1
"Ashok Vihar, Delhi - DPCC",Delhi,Delhi,-3,451,1
"Aya Nagar, Delhi - IMD",Delhi,Delhi,-3,410,1
"Bawana, Delhi - DPCC",Delhi,Delhi,-3,470,1
"Burari Crossing, Delhi - IMD",Delhi,Delhi,-3,408,1
"CRRI Mathura Road, Delhi - IMD",Delhi,Delhi,-3,366,1
"Chandni Chowk, Delhi - IITM",Delhi,Delhi,-3,355,1
"DTU, Delhi - CPCB",Delhi,Delhi,-3,437,1
"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,Delhi,-3,417,1
"Dwarka-Sector 8, Delhi - DPCC ",Delhi,Delhi,-3,444,1
"IGI Airport (T3), Delhi - IMD",Delhi,Delhi,-3,444,1
"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,Delhi,-3,383,1
"ITO, Delhi - CPCB",Delhi,Delhi,-3,365,1
"Jahangirpuri, Delhi - DPCC",Delhi,Delhi,-3,473,1
"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,Delhi,-3,382,1
"Lodhi Road, Delhi - IITM",Delhi,Delhi,-3,332,1
"Lodhi Road, Delhi - IMD",Delhi,Delhi,-3,364,1
"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,-3,412,1
"Mandir Marg, Delhi - DPCC",Delhi,Delhi,-3,402,1
"Mundka, Delhi - DPCC",Delhi,Delhi,-3,452,1
"NSIT Dwarka, Delhi - CPCB",Delhi,Delhi,-3,415,1
"Najafgarh, Delhi - DPCC",Delhi,Delhi,-3,403,1
"Narela, Delhi - DPCC",Delhi,Delhi,-3,448,1
"Nehru Nagar, Delhi - DPCC",Delhi,Delhi,-3,435,1
"North Campus, DU, Delhi - IMD",Delhi,Delhi,-3,392,1
"Okhla Phase-2, Delhi - DPCC",Delhi,Delhi,-3,424,1
"Patparganj, Delhi - DPCC",Delhi,Delhi,-3,442,1
"Punjabi Bagh, Delhi - DPCC",Delhi,Delhi,-3,446,1
"Pusa, Delhi - DPCC",Delhi,Delhi,-3,384,1
"Pusa, Delhi - IMD",Delhi,Delhi,-3,408,1
"R K Puram, Delhi - DPCC",Delhi,Delhi,-3,437,1
"Rohini, Delhi - DPCC",Delhi,Delhi,-3,464,1
"Shadipur, Delhi - CPCB",Delhi,Delhi,-3,436,1
"Sirifort, Delhi - CPCB",Delhi,Delhi,-3,416,1
"Sonia Vihar, Delhi - DPCC",Delhi,Delhi,-3,403,1
"Sri Aurobindo Marg, Delhi - DPCC",Delhi,Delhi,-3,297,1
"Vivek Vihar, Delhi - DPCC",Delhi,Delhi,-3,444,1
"Wazirpur, Delhi - DPCC",Delhi,Delhi,-3,465,1
"Chandkheda, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,134,0
"Gyaspur, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,213,0
"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,-3,113,0
"Raikhad, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,117,0
"Rakhial, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,175,0
"SAC ISRO Bopal, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,186,0
"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,108,0
"SVPI Airport Hansol, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,126,0
"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",Ahmedabad,Gujarat,-3,130,0
"GIDC, Ankleshwar - GPCB",Ankleshwar,Gujarat,-3,131,0
"GIFT City, Gandhinagar - IITM",Gandhinagar,Gujarat,-3,139,0
"IIPHG Lekawada, Gandhinagar - IITM",Gandhinagar,Gujarat,-3,187,0
"Sector-10, Gandhinagar - GPCB",Gandhinagar,Gujarat,-3,106,0
"GIDC, Nandesari - Nandesari Ind. Association",Nandesari,Gujarat,-3,91,0
"Science Center, Surat - SMC",Surat,Gujarat,-3,232,0
"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,-3,119,0
"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,-3,122,0
"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,-3,201,0
"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,-3,324,0
"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,-3,320,0
"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,-3,362,0
"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,-3,295,0
"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,-3,290,0
"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,-3,354,0
"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,-3,304,0
"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,-3,181,0
"Sector- 16A, Faridabad - HSPCB",Faridabad,Haryana,-3,347,0
"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,-3,281,0
"NISE Gwal Pahari, Gurugram - IMD",Gurugram,Haryana,-3,387,0
"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,-3,282,0
"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,-3,316,0
"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,-3,305,0
"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,-3,280,0
"Police Lines, Jind - HSPCB",Jind,Haryana,-3,324,0
"Rishi Nagar, Kaithal - HSPCB",Kaithal,Haryana,-3,335,0
"Sector-12, Karnal - HSPCB",Karnal,Haryana,-3,314,0
"Sector-7, Kurukshetra - HSPCB",Kurukshetra ,Haryana,-3,287,0
"General Hospital, Mandikhera - HSPCB",Mandikhera,Haryana,-3,163,0
"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,-3,203,0
"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,-3,178,0
"Shyam Nagar, Palwal - HSPCB",Palwal ,Haryana,-3,179,0
"Sector-6, Panchkula - HSPCB ",Panchkula,Haryana,-3,273,0
"Sector-18, Panipat - HSPCB",Panipat,Haryana,-3,213,0
"MD University, Rohtak - HSPCB",Rohtak,Haryana,-3,320,0
"F-Block, Sirsa - HSPCB",Sirsa,Haryana,-3,281,0
"Murthal, Sonipat - HSPCB",Sonipat,Haryana,-3,304,0
"Gobind Pura, Yamuna Nagar - HSPCB",Yamuna Nagar,Haryana,-3,236,0
"HIMUDA Complex Phase-1, Baddi - HPPCB",Baddi,Himachal Pradesh,-3,325,0
"Rajbagh, Srinagar - JKSPCB",Srinagar,Jammu and Kashmir,-3,94,0
"Kalakusuma, Dhanbad - DMC",Dhanbad,Jharkhand,-3,194,0
"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,-3,244,0
"Tata Stadium, Jorapokhar - JSPCB",Jorapokhar,Jharkhand,-3,143,0
"Mohalbani Ghat, Pathardih - DMC",Pathardih,Jharkhand,-3,194,0
"Vidayagiri, Bagalkot - KSPCB",Bagalkot,Karnataka,-3,42,0
"Ramteerth Nagar, Belgaum - KSPCB",Belgaum,Karnataka,-3,54,0
"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,-3,49,0
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,-3,48,0
"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,68,0
"City Railway Station, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,65,0
"Hebbal, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,27,0
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,23,0
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,41,0
"Jigani, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,58,0
"Kasturi Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,45,0
"Peenya, Bengaluru - CPCB",Bengaluru,Karnataka,-3,51,0
"RVCE-Mailasandra, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,74,0
"Sanegurava Halli, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,35,0
"Shivapura_Peenya, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,54,0
"Silk Board, Bengaluru - KSPCB",Bengaluru,Karnataka,-3,42,0
"Naubad, Bidar - KSPCB",Bidar,Karnataka,-3,108,0
"Urban, Chamarajanagar - KSPCB",Chamarajanagar,Karnataka,-3,43,0
"Chikkaballapur Rural, Chikkaballapur - KSPCB",Chikkaballapur,Karnataka,-3,27,0
"Kalyana Nagara, Chikkamagaluru - KSPCB",Chikkamagaluru,Karnataka,-3,48,0
"Devaraj Urs Badavane, Davanagere - KSPCB",Davanagere,Karnataka,-3,41,0
"Kalabhavan, Dharwad - KSPCB",Dharwad,Karnataka,-3,72,0
"Panchal Nagar, Gadag - KSPCB",Gadag,Karnataka,-3,33,0
"B.Katihalli, Hassan - KSPCB",Hassan,Karnataka,-3,30,0
"Ashwini Nagar, Haveri - KSPCB",Haveri,Karnataka,-3,57,0
"Deshpande Nagar, Hubballi - KSPCB",Hubballi,Karnataka,-3,48,0
"Lingaraj Nagar, Hubballi - KSPCB",Hubballi,Karnataka,-3,45,0
"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",Kalaburagi,Karnataka,-3,64,0
"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,-3,40,0
"KHB Colony, Karwar - KSPCB",Karwar,Karnataka,-3,22,0
"Tamaka Ind. Area, Kolar - KSPCB",Kolar,Karnataka,-3,52,0
"Diwator Nagar, Koppal - KSPCB",Koppal,Karnataka,-3,95,0
"Stuart Hill, Madikeri - KSPCB",Madikeri,Karnataka,-3,10,0
"Kadri, Mangalore - KSPCB",Mangalore,Karnataka,-3,54,0
"Hebbal 1st Stage, Mysuru - KSPCB",Mysuru,Karnataka,-3,32,0
"Haji Colony, Raichur - KSPCB",Raichur,Karnataka,-3,48,0
"Vijay Nagar, Ramanagara - KSPCB",Ramanagara,Karnataka,-3,29,0
"Vinoba Nagara, Shivamogga - KSPCB",Shivamogga,Karnataka,-3,37,0
"Thimmalapura, Tumakuru - KSPCB",Tumakuru,Karnataka,-3,106,0
"Brahmagiri, Udupi - KSPCB",Udupi,Karnataka,-3,41,0
"Ibrahimpur, Vijayapura - KSPCB",Vijayapura,Karnataka,-3,37,0
"Collector Office, Yadgir - KSPCB",Yadgir,Karnataka,-3,55,0
"Udyogamandal, Eloor - Kerala PCB",Eloor,Kerala,-3,62,0
"Kacheripady, Ernakulam - Kerala PCB",Ernakulam,Kerala,-3,54,0
"Thavakkara, Kannur - Kerala PCB",Kannur,Kerala,-3,54,0
"Vyttila, Kochi - Kerala PCB",Kochi,Kerala,-3,54,0
"Polayathode, Kollam - Kerala PCB",Kollam,Kerala,-3,62,0
"Palayam, Kozhikode - Kerala PCB",Kozhikode,Kerala,-3,54,0
"Kariavattom, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,Kerala,-3,63,0
"Plammoodu, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,Kerala,-3,41,0
"Corporation Ground, Thrissur - Kerala PCB",Thrissur,Kerala,-3,44,0
"Idgah Hills, Bhopal - MPPCB",Bhopal,Madhya Pradesh,-3,175,0
"Paryavaran Parisar, Bhopal - MPPCB",Bhopal,Madhya Pradesh,-3,222,0
"T T Nagar, Bhopal - MPPCB",Bhopal,Madhya Pradesh,-3,211,0
"Shrivastav Colony, Damoh - MPPCB",Damoh,Madhya Pradesh,-3,193,0
"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,-3,118,0
"City Center, Gwalior - MPPCB",Gwalior,Madhya Pradesh,-3,186,0
"Deen Dayal Nagar, Gwalior - MPPCB",Gwalior,Madhya Pradesh,-3,196,0
"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,-3,210,0
"Phool Bagh, Gwalior - Mondelez Ind. Food",Gwalior,Madhya Pradesh,-3,151,0
"Airport Area, Indore - IMC",Indore,Madhya Pradesh,-3,166,0
"Chhoti Gwaltoli, Indore - MPPCB",Indore,Madhya Pradesh,-3,169,0
"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,-3,151,0
"Regional Park, Indore - IMC",Indore,Madhya Pradesh,-3,107,0
"Residency Area, Indore - IMC",Indore,Madhya Pradesh,-3,110,0
